geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
mo,confirmed_cumulative_num,2021-02-14,2021-02-16,2,471245.0,,,state,usa-facts
ms,confirmed_cumulative_num,2021-02-14,2021-02-16,2,287437.0,,,state,usa-facts
mt,confirmed_cumulative_num,2021-02-14,2021-02-16,2,97407.0,,,state,usa-facts
nc,confirmed_cumulative_num,2021-02-14,2021-02-16,2,821902.0,,,state,usa-facts
nd,confirmed_cumulative_num,2021-02-14,2021-02-16,2,98487.0,,,state,usa-facts
ne,confirmed_cumulative_num,2021-02-14,2021-02-16,2,195514.0,,,state,usa-facts
nh,confirmed_cumulative_num,2021-02-14,2021-02-16,2,70827.0,,,state,usa-facts
nj,confirmed_cumulative_num,2021-02-14,2021-02-16,2,745941.0,,,state,usa-facts
nm,confirmed_cumulative_num,2021-02-14,2021-02-16,2,180571.0,,,state,usa-facts
nv,confirmed_cumulative_num,2021-02-14,2021-02-16,2,282779.0,,,state,usa-facts
ny,confirmed_cumulative_num,2021-02-14,2021-02-16,2,1529769.0,,,state,usa-facts
oh,confirmed_cumulative_num,2021-02-14,2021-02-16,2,939350.0,,,state,usa-facts
ok,confirmed_cumulative_num,2021-02-14,2021-02-16,2,413544.0,,,state,usa-facts
or,confirmed_cumulative_num,2021-02-14,2021-02-16,2,149579.0,,,state,usa-facts
pa,confirmed_cumulative_num,2021-02-14,2021-02-16,2,894917.0,,,state,usa-facts
ri,confirmed_cumulative_num,2021-02-14,2021-02-16,2,113907.0,,,state,usa-facts
sc,confirmed_cumulative_num,2021-02-14,2021-02-16,2,487293.0,,,state,usa-facts
sd,confirmed_cumulative_num,2021-02-14,2021-02-18,4,110313.0,,,state,usa-facts
tn,confirmed_cumulative_num,2021-02-14,2021-02-16,2,757696.0,,,state,usa-facts
tx,confirmed_cumulative_num,2021-02-14,2021-02-16,2,2560299.0,,,state,usa-facts
ut,confirmed_cumulative_num,2021-02-14,2021-02-16,2,361294.0,,,state,usa-facts
va,confirmed_cumulative_num,2021-02-14,2021-02-16,2,550016.0,,,state,usa-facts
vt,confirmed_cumulative_num,2021-02-14,2021-02-16,2,13677.0,,,state,usa-facts
wa,confirmed_cumulative_num,2021-02-14,2021-02-16,2,328047.0,,,state,usa-facts
wi,confirmed_cumulative_num,2021-02-14,2021-02-16,2,607215.0,,,state,usa-facts
wv,confirmed_cumulative_num,2021-02-14,2021-02-16,2,127587.0,,,state,usa-facts
wy,confirmed_cumulative_num,2021-02-14,2021-02-16,2,53168.0,,,state,usa-facts
ak,confirmed_cumulative_num,2021-02-15,2021-02-27,12,54290.0,,,state,usa-facts
al,confirmed_cumulative_num,2021-02-15,2021-02-17,2,481617.0,,,state,usa-facts
ar,confirmed_cumulative_num,2021-02-15,2021-02-17,2,313386.0,,,state,usa-facts
az,confirmed_cumulative_num,2021-02-15,2021-02-17,2,798609.0,,,state,usa-facts
ca,confirmed_cumulative_num,2021-02-15,2021-02-17,2,3406365.0,,,state,usa-facts
co,confirmed_cumulative_num,2021-02-15,2021-02-17,2,414384.0,,,state,usa-facts
ct,confirmed_cumulative_num,2021-02-15,2021-02-17,2,270242.0,,,state,usa-facts
dc,confirmed_cumulative_num,2021-02-15,2021-02-17,2,39001.0,,,state,usa-facts
de,confirmed_cumulative_num,2021-02-15,2021-02-17,2,83239.0,,,state,usa-facts
fl,confirmed_cumulative_num,2021-02-15,2021-02-17,2,1830988.0,,,state,usa-facts
ga,confirmed_cumulative_num,2021-02-15,2021-02-17,2,792515.0,,,state,usa-facts
hi,confirmed_cumulative_num,2021-02-15,2021-02-17,2,26889.0,,,state,usa-facts
ia,confirmed_cumulative_num,2021-02-15,2021-02-17,2,329309.0,,,state,usa-facts
id,confirmed_cumulative_num,2021-02-15,2021-02-17,2,167484.0,,,state,usa-facts
il,confirmed_cumulative_num,2021-02-15,2021-02-17,2,1163545.0,,,state,usa-facts
in,confirmed_cumulative_num,2021-02-15,2021-02-17,2,653106.0,,,state,usa-facts
ks,confirmed_cumulative_num,2021-02-15,2021-02-17,2,290350.0,,,state,usa-facts
ky,confirmed_cumulative_num,2021-02-15,2021-02-17,2,389533.0,,,state,usa-facts
la,confirmed_cumulative_num,2021-02-15,2021-02-17,2,420451.0,,,state,usa-facts
ma,confirmed_cumulative_num,2021-02-15,2021-02-17,2,530735.0,,,state,usa-facts
md,confirmed_cumulative_num,2021-02-15,2021-02-17,2,371705.0,,,state,usa-facts
me,confirmed_cumulative_num,2021-02-15,2021-02-17,2,42677.0,,,state,usa-facts
mi,confirmed_cumulative_num,2021-02-15,2021-02-17,2,630416.0,,,state,usa-facts
mn,confirmed_cumulative_num,2021-02-15,2021-02-17,2,474172.0,,,state,usa-facts
mo,confirmed_cumulative_num,2021-02-15,2021-02-17,2,471667.0,,,state,usa-facts
ms,confirmed_cumulative_num,2021-02-15,2021-02-17,2,287981.0,,,state,usa-facts
mt,confirmed_cumulative_num,2021-02-15,2021-02-17,2,97541.0,,,state,usa-facts
nc,confirmed_cumulative_num,2021-02-15,2021-02-17,2,824352.0,,,state,usa-facts
nd,confirmed_cumulative_num,2021-02-15,2021-02-17,2,98487.0,,,state,usa-facts
ne,confirmed_cumulative_num,2021-02-15,2021-02-17,2,195612.0,,,state,usa-facts
nh,confirmed_cumulative_num,2021-02-15,2021-02-17,2,71048.0,,,state,usa-facts
nj,confirmed_cumulative_num,2021-02-15,2021-02-17,2,747387.0,,,state,usa-facts
nm,confirmed_cumulative_num,2021-02-15,2021-02-17,2,180761.0,,,state,usa-facts
nv,confirmed_cumulative_num,2021-02-15,2021-02-17,2,283293.0,,,state,usa-facts
ny,confirmed_cumulative_num,2021-02-15,2021-02-17,2,1536134.0,,,state,usa-facts
oh,confirmed_cumulative_num,2021-02-15,2021-02-17,2,941265.0,,,state,usa-facts
ok,confirmed_cumulative_num,2021-02-15,2021-02-17,2,414276.0,,,state,usa-facts
or,confirmed_cumulative_num,2021-02-15,2021-02-17,2,149579.0,,,state,usa-facts
pa,confirmed_cumulative_num,2021-02-15,2021-02-17,2,896876.0,,,state,usa-facts
ri,confirmed_cumulative_num,2021-02-15,2021-02-17,2,113907.0,,,state,usa-facts
sc,confirmed_cumulative_num,2021-02-15,2021-02-17,2,489018.0,,,state,usa-facts
sd,confirmed_cumulative_num,2021-02-15,2021-02-19,4,110373.0,,,state,usa-facts
tn,confirmed_cumulative_num,2021-02-15,2021-02-17,2,758800.0,,,state,usa-facts
tx,confirmed_cumulative_num,2021-02-15,2021-02-17,2,2564182.0,,,state,usa-facts
ut,confirmed_cumulative_num,2021-02-15,2021-02-17,2,361859.0,,,state,usa-facts
va,confirmed_cumulative_num,2021-02-15,2021-02-17,2,551549.0,,,state,usa-facts
vt,confirmed_cumulative_num,2021-02-15,2021-02-17,2,13862.0,,,state,usa-facts
wa,confirmed_cumulative_num,2021-02-15,2021-02-17,2,328047.0,,,state,usa-facts
wi,confirmed_cumulative_num,2021-02-15,2021-02-17,2,607640.0,,,state,usa-facts
wv,confirmed_cumulative_num,2021-02-15,2021-02-17,2,127887.0,,,state,usa-facts
wy,confirmed_cumulative_num,2021-02-15,2021-02-17,2,53168.0,,,state,usa-facts
ak,confirmed_cumulative_num,2021-02-16,2021-02-27,11,54737.0,,,state,usa-facts
al,confirmed_cumulative_num,2021-02-16,2021-02-18,2,482488.0,,,state,usa-facts
ar,confirmed_cumulative_num,2021-02-16,2021-02-18,2,313561.0,,,state,usa-facts
az,confirmed_cumulative_num,2021-02-16,2021-02-18,2,799741.0,,,state,usa-facts
ca,confirmed_cumulative_num,2021-02-16,2021-02-18,2,3412059.0,,,state,usa-facts
co,confirmed_cumulative_num,2021-02-16,2021-02-18,2,415050.0,,,state,usa-facts
ct,confirmed_cumulative_num,2021-02-16,2021-02-18,2,270822.0,,,state,usa-facts
dc,confirmed_cumulative_num,2021-02-16,2021-02-18,2,39131.0,,,state,usa-facts
de,confirmed_cumulative_num,2021-02-16,2021-02-18,2,83369.0,,,state,usa-facts
fl,confirmed_cumulative_num,2021-02-16,2021-02-18,2,1837501.0,,,state,usa-facts
ga,confirmed_cumulative_num,2021-02-16,2021-02-18,2,794352.0,,,state,usa-facts
hi,confirmed_cumulative_num,2021-02-16,2021-02-18,2,26906.0,,,state,usa-facts
ia,confirmed_cumulative_num,2021-02-16,2021-02-18,2,329812.0,,,state,usa-facts
id,confirmed_cumulative_num,2021-02-16,2021-02-19,3,167945.0,,,state,usa-facts
il,confirmed_cumulative_num,2021-02-16,2021-02-18,2,1164892.0,,,state,usa-facts
in,confirmed_cumulative_num,2021-02-16,2021-02-18,2,654009.0,,,state,usa-facts
ks,confirmed_cumulative_num,2021-02-16,2021-02-18,2,290381.0,,,state,usa-facts
ky,confirmed_cumulative_num,2021-02-16,2021-02-18,2,390767.0,,,state,usa-facts
la,confirmed_cumulative_num,2021-02-16,2021-02-18,2,420451.0,,,state,usa-facts
ma,confirmed_cumulative_num,2021-02-16,2021-02-18,2,531702.0,,,state,usa-facts
md,confirmed_cumulative_num,2021-02-16,2021-02-18,2,372221.0,,,state,usa-facts
me,confirmed_cumulative_num,2021-02-16,2021-02-18,2,42773.0,,,state,usa-facts
mi,confirmed_cumulative_num,2021-02-16,2021-02-18,2,631541.0,,,state,usa-facts
mn,confirmed_cumulative_num,2021-02-16,2021-02-18,2,474627.0,,,state,usa-facts
mo,confirmed_cumulative_num,2021-02-16,2021-02-18,2,472151.0,,,state,usa-facts
ms,confirmed_cumulative_num,2021-02-16,2021-02-18,2,288714.0,,,state,usa-facts
mt,confirmed_cumulative_num,2021-02-16,2021-02-18,2,97668.0,,,state,usa-facts
nc,confirmed_cumulative_num,2021-02-16,2021-02-19,3,826351.0,,,state,usa-facts
nd,confirmed_cumulative_num,2021-02-16,2021-02-18,2,98795.0,,,state,usa-facts
ne,confirmed_cumulative_num,2021-02-16,2021-02-18,2,195731.0,,,state,usa-facts
nh,confirmed_cumulative_num,2021-02-16,2021-02-18,2,71234.0,,,state,usa-facts
nj,confirmed_cumulative_num,2021-02-16,2021-02-18,2,751023.0,,,state,usa-facts
nm,confirmed_cumulative_num,2021-02-16,2021-02-18,2,181060.0,,,state,usa-facts
nv,confirmed_cumulative_num,2021-02-16,2021-02-18,2,283950.0,,,state,usa-facts
ny,confirmed_cumulative_num,2021-02-16,2021-02-18,2,1542887.0,,,state,usa-facts
oh,confirmed_cumulative_num,2021-02-16,2021-02-18,2,943294.0,,,state,usa-facts
ok,confirmed_cumulative_num,2021-02-16,2021-02-18,2,414781.0,,,state,usa-facts
or,confirmed_cumulative_num,2021-02-16,2021-02-18,2,150877.0,,,state,usa-facts
pa,confirmed_cumulative_num,2021-02-16,2021-02-18,2,899240.0,,,state,usa-facts
ri,confirmed_cumulative_num,2021-02-16,2021-02-18,2,113907.0,,,state,usa-facts
sc,confirmed_cumulative_num,2021-02-16,2021-02-18,2,490453.0,,,state,usa-facts
sd,confirmed_cumulative_num,2021-02-16,2021-02-20,4,110588.0,,,state,usa-facts
tn,confirmed_cumulative_num,2021-02-16,2021-02-18,2,759741.0,,,state,usa-facts
tx,confirmed_cumulative_num,2021-02-16,2021-02-18,2,2568109.0,,,state,usa-facts
ut,confirmed_cumulative_num,2021-02-16,2021-02-18,2,362370.0,,,state,usa-facts
va,confirmed_cumulative_num,2021-02-16,2021-02-18,2,553336.0,,,state,usa-facts
vt,confirmed_cumulative_num,2021-02-16,2021-02-18,2,13917.0,,,state,usa-facts
wa,confirmed_cumulative_num,2021-02-16,2021-02-18,2,329746.0,,,state,usa-facts
wi,confirmed_cumulative_num,2021-02-16,2021-02-18,2,608419.0,,,state,usa-facts
wv,confirmed_cumulative_num,2021-02-16,2021-02-18,2,128124.0,,,state,usa-facts
wy,confirmed_cumulative_num,2021-02-16,2021-02-18,2,53367.0,,,state,usa-facts
ak,confirmed_cumulative_num,2021-02-17,2021-02-27,10,54792.0,,,state,usa-facts
al,confirmed_cumulative_num,2021-02-17,2021-02-19,2,483178.0,,,state,usa-facts
ar,confirmed_cumulative_num,2021-02-17,2021-02-19,2,314223.0,,,state,usa-facts
az,confirmed_cumulative_num,2021-02-17,2021-02-19,2,801056.0,,,state,usa-facts
ca,confirmed_cumulative_num,2021-02-17,2021-02-19,2,3416151.0,,,state,usa-facts
co,confirmed_cumulative_num,2021-02-17,2021-02-19,2,416184.0,,,state,usa-facts
ct,confirmed_cumulative_num,2021-02-17,2021-02-19,2,271356.0,,,state,usa-facts
dc,confirmed_cumulative_num,2021-02-17,2021-02-19,2,39180.0,,,state,usa-facts
de,confirmed_cumulative_num,2021-02-17,2021-02-19,2,83581.0,,,state,usa-facts
fl,confirmed_cumulative_num,2021-02-17,2021-02-19,2,1844640.0,,,state,usa-facts
ga,confirmed_cumulative_num,2021-02-17,2021-02-19,2,796549.0,,,state,usa-facts
hi,confirmed_cumulative_num,2021-02-17,2021-02-19,2,26935.0,,,state,usa-facts
ia,confirmed_cumulative_num,2021-02-17,2021-02-19,2,330437.0,,,state,usa-facts
id,confirmed_cumulative_num,2021-02-17,2021-02-19,2,168353.0,,,state,usa-facts
il,confirmed_cumulative_num,2021-02-17,2021-02-19,2,1166687.0,,,state,usa-facts
in,confirmed_cumulative_num,2021-02-17,2021-02-19,2,654921.0,,,state,usa-facts
ks,confirmed_cumulative_num,2021-02-17,2021-02-19,2,291669.0,,,state,usa-facts
ky,confirmed_cumulative_num,2021-02-17,2021-02-19,2,391779.0,,,state,usa-facts
la,confirmed_cumulative_num,2021-02-17,2021-02-19,2,421096.0,,,state,usa-facts
ma,confirmed_cumulative_num,2021-02-17,2021-02-19,2,533024.0,,,state,usa-facts
md,confirmed_cumulative_num,2021-02-17,2021-02-19,2,372980.0,,,state,usa-facts
me,confirmed_cumulative_num,2021-02-17,2021-02-19,2,42877.0,,,state,usa-facts
mi,confirmed_cumulative_num,2021-02-17,2021-02-19,2,632784.0,,,state,usa-facts
mn,confirmed_cumulative_num,2021-02-17,2021-02-19,2,475385.0,,,state,usa-facts
mo,confirmed_cumulative_num,2021-02-17,2021-02-19,2,472746.0,,,state,usa-facts
ms,confirmed_cumulative_num,2021-02-17,2021-02-19,2,289398.0,,,state,usa-facts
mt,confirmed_cumulative_num,2021-02-17,2021-02-19,2,97903.0,,,state,usa-facts
nc,confirmed_cumulative_num,2021-02-17,2021-02-19,2,829518.0,,,state,usa-facts
nd,confirmed_cumulative_num,2021-02-17,2021-02-19,2,98912.0,,,state,usa-facts
ne,confirmed_cumulative_num,2021-02-17,2021-02-19,2,196055.0,,,state,usa-facts
nh,confirmed_cumulative_num,2021-02-17,2021-02-19,2,71965.0,,,state,usa-facts
nj,confirmed_cumulative_num,2021-02-17,2021-02-19,2,755119.0,,,state,usa-facts
nm,confirmed_cumulative_num,2021-02-17,2021-02-19,2,181332.0,,,state,usa-facts
nv,confirmed_cumulative_num,2021-02-17,2021-02-19,2,283950.0,,,state,usa-facts
ny,confirmed_cumulative_num,2021-02-17,2021-02-19,2,1548979.0,,,state,usa-facts
oh,confirmed_cumulative_num,2021-02-17,2021-02-19,2,945111.0,,,state,usa-facts
ok,confirmed_cumulative_num,2021-02-17,2021-02-19,2,415859.0,,,state,usa-facts
or,confirmed_cumulative_num,2021-02-17,2021-02-19,2,151259.0,,,state,usa-facts
pa,confirmed_cumulative_num,2021-02-17,2021-02-19,2,902650.0,,,state,usa-facts
ri,confirmed_cumulative_num,2021-02-17,2021-02-19,2,116351.0,,,state,usa-facts
sc,confirmed_cumulative_num,2021-02-17,2021-02-19,2,492369.0,,,state,usa-facts
sd,confirmed_cumulative_num,2021-02-17,2021-02-21,4,110682.0,,,state,usa-facts
tn,confirmed_cumulative_num,2021-02-17,2021-02-19,2,760494.0,,,state,usa-facts
tx,confirmed_cumulative_num,2021-02-17,2021-02-19,2,2571861.0,,,state,usa-facts
ut,confirmed_cumulative_num,2021-02-17,2021-02-19,2,363284.0,,,state,usa-facts
va,confirmed_cumulative_num,2021-02-17,2021-02-19,2,555714.0,,,state,usa-facts
vt,confirmed_cumulative_num,2021-02-17,2021-02-19,2,13996.0,,,state,usa-facts
wa,confirmed_cumulative_num,2021-02-17,2021-02-19,2,330807.0,,,state,usa-facts
wi,confirmed_cumulative_num,2021-02-17,2021-02-19,2,609194.0,,,state,usa-facts
wv,confirmed_cumulative_num,2021-02-17,2021-02-19,2,128420.0,,,state,usa-facts
wy,confirmed_cumulative_num,2021-02-17,2021-02-19,2,53461.0,,,state,usa-facts
ak,confirmed_cumulative_num,2021-02-18,2021-02-27,9,55000.0,,,state,usa-facts
al,confirmed_cumulative_num,2021-02-18,2021-02-20,2,484367.0,,,state,usa-facts
ar,confirmed_cumulative_num,2021-02-18,2021-02-20,2,314470.0,,,state,usa-facts
az,confirmed_cumulative_num,2021-02-18,2021-02-20,2,802199.0,,,state,usa-facts
ca,confirmed_cumulative_num,2021-02-18,2021-02-20,2,3421720.0,,,state,usa-facts
co,confirmed_cumulative_num,2021-02-18,2021-02-20,2,417420.0,,,state,usa-facts
ct,confirmed_cumulative_num,2021-02-18,2021-02-20,2,271903.0,,,state,usa-facts
dc,confirmed_cumulative_num,2021-02-18,2021-02-20,2,39301.0,,,state,usa-facts
de,confirmed_cumulative_num,2021-02-18,2021-02-20,2,83852.0,,,state,usa-facts
fl,confirmed_cumulative_num,2021-02-18,2021-02-20,2,1849744.0,,,state,usa-facts
ga,confirmed_cumulative_num,2021-02-18,2021-02-20,2,798793.0,,,state,usa-facts
hi,confirmed_cumulative_num,2021-02-18,2021-02-20,2,27000.0,,,state,usa-facts
ia,confirmed_cumulative_num,2021-02-18,2021-02-20,2,331064.0,,,state,usa-facts
id,confirmed_cumulative_num,2021-02-18,2021-02-20,2,168639.0,,,state,usa-facts
il,confirmed_cumulative_num,2021-02-18,2021-02-20,2,1168659.0,,,state,usa-facts
in,confirmed_cumulative_num,2021-02-18,2021-02-20,2,655677.0,,,state,usa-facts
ks,confirmed_cumulative_num,2021-02-18,2021-02-20,2,291758.0,,,state,usa-facts
ky,confirmed_cumulative_num,2021-02-18,2021-02-20,2,392751.0,,,state,usa-facts
la,confirmed_cumulative_num,2021-02-18,2021-02-20,2,421917.0,,,state,usa-facts
ma,confirmed_cumulative_num,2021-02-18,2021-02-20,2,534827.0,,,state,usa-facts
md,confirmed_cumulative_num,2021-02-18,2021-02-20,2,373966.0,,,state,usa-facts
me,confirmed_cumulative_num,2021-02-18,2021-02-20,2,43095.0,,,state,usa-facts
mi,confirmed_cumulative_num,2021-02-18,2021-02-20,2,633983.0,,,state,usa-facts
mn,confirmed_cumulative_num,2021-02-18,2021-02-20,2,476294.0,,,state,usa-facts
mo,confirmed_cumulative_num,2021-02-18,2021-02-20,2,473464.0,,,state,usa-facts
ms,confirmed_cumulative_num,2021-02-18,2021-02-20,2,289532.0,,,state,usa-facts
mt,confirmed_cumulative_num,2021-02-18,2021-02-20,2,98109.0,,,state,usa-facts
nc,confirmed_cumulative_num,2021-02-18,2021-02-20,2,833436.0,,,state,usa-facts
nd,confirmed_cumulative_num,2021-02-18,2021-02-20,2,99044.0,,,state,usa-facts
ne,confirmed_cumulative_num,2021-02-18,2021-02-20,2,196337.0,,,state,usa-facts
nh,confirmed_cumulative_num,2021-02-18,2021-02-20,2,72399.0,,,state,usa-facts
nj,confirmed_cumulative_num,2021-02-18,2021-02-20,2,758395.0,,,state,usa-facts
nm,confirmed_cumulative_num,2021-02-18,2021-02-20,2,181739.0,,,state,usa-facts
nv,confirmed_cumulative_num,2021-02-18,2021-02-20,2,283950.0,,,state,usa-facts
ny,confirmed_cumulative_num,2021-02-18,2021-02-20,2,1555773.0,,,state,usa-facts
oh,confirmed_cumulative_num,2021-02-18,2021-02-20,2,947391.0,,,state,usa-facts
ok,confirmed_cumulative_num,2021-02-18,2021-02-20,2,416477.0,,,state,usa-facts
or,confirmed_cumulative_num,2021-02-18,2021-02-20,2,151715.0,,,state,usa-facts
pa,confirmed_cumulative_num,2021-02-18,2021-02-20,2,906000.0,,,state,usa-facts
ri,confirmed_cumulative_num,2021-02-18,2021-02-20,2,116351.0,,,state,usa-facts
sc,confirmed_cumulative_num,2021-02-18,2021-02-20,2,495044.0,,,state,usa-facts
sd,confirmed_cumulative_num,2021-02-18,2021-02-22,4,110869.0,,,state,usa-facts
tn,confirmed_cumulative_num,2021-02-18,2021-02-20,2,761485.0,,,state,usa-facts
tx,confirmed_cumulative_num,2021-02-18,2021-02-27,9,2574926.0,,,state,usa-facts
ut,confirmed_cumulative_num,2021-02-18,2021-02-22,4,364432.0,,,state,usa-facts
va,confirmed_cumulative_num,2021-02-18,2021-02-20,2,558010.0,,,state,usa-facts
vt,confirmed_cumulative_num,2021-02-18,2021-02-20,2,14149.0,,,state,usa-facts
wa,confirmed_cumulative_num,2021-02-18,2021-02-20,2,332007.0,,,state,usa-facts
wi,confirmed_cumulative_num,2021-02-18,2021-02-20,2,610058.0,,,state,usa-facts
wv,confirmed_cumulative_num,2021-02-18,2021-02-20,2,128780.0,,,state,usa-facts
wy,confirmed_cumulative_num,2021-02-18,2021-02-20,2,53542.0,,,state,usa-facts
ak,confirmed_cumulative_num,2021-02-19,2021-02-27,8,55184.0,,,state,usa-facts
al,confirmed_cumulative_num,2021-02-19,2021-02-21,2,485215.0,,,state,usa-facts
ar,confirmed_cumulative_num,2021-02-19,2021-02-21,2,314740.0,,,state,usa-facts
az,confirmed_cumulative_num,2021-02-19,2021-02-21,2,804117.0,,,state,usa-facts
ca,confirmed_cumulative_num,2021-02-19,2021-02-21,2,3428548.0,,,state,usa-facts
co,confirmed_cumulative_num,2021-02-19,2021-02-21,2,418699.0,,,state,usa-facts
ct,confirmed_cumulative_num,2021-02-19,2021-02-21,2,273101.0,,,state,usa-facts
dc,confirmed_cumulative_num,2021-02-19,2021-02-21,2,39461.0,,,state,usa-facts
de,confirmed_cumulative_num,2021-02-19,2021-02-21,2,84181.0,,,state,usa-facts
fl,confirmed_cumulative_num,2021-02-19,2021-02-21,2,1856428.0,,,state,usa-facts
ga,confirmed_cumulative_num,2021-02-19,2021-02-21,2,800970.0,,,state,usa-facts
hi,confirmed_cumulative_num,2021-02-19,2021-02-21,2,27048.0,,,state,usa-facts
ia,confirmed_cumulative_num,2021-02-19,2021-02-21,2,331626.0,,,state,usa-facts
id,confirmed_cumulative_num,2021-02-19,2021-02-21,2,168954.0,,,state,usa-facts
il,confirmed_cumulative_num,2021-02-19,2021-02-21,2,1170877.0,,,state,usa-facts
in,confirmed_cumulative_num,2021-02-19,2021-02-21,2,656715.0,,,state,usa-facts
ks,confirmed_cumulative_num,2021-02-19,2021-02-21,2,293692.0,,,state,usa-facts
ky,confirmed_cumulative_num,2021-02-19,2021-02-21,2,394694.0,,,state,usa-facts
la,confirmed_cumulative_num,2021-02-19,2021-02-21,2,422363.0,,,state,usa-facts
ma,confirmed_cumulative_num,2021-02-19,2021-02-21,2,536506.0,,,state,usa-facts
md,confirmed_cumulative_num,2021-02-19,2021-02-21,2,374974.0,,,state,usa-facts
me,confirmed_cumulative_num,2021-02-19,2021-02-21,2,43229.0,,,state,usa-facts
mi,confirmed_cumulative_num,2021-02-19,2021-02-21,2,635457.0,,,state,usa-facts
mn,confirmed_cumulative_num,2021-02-19,2021-02-21,2,477287.0,,,state,usa-facts
mo,confirmed_cumulative_num,2021-02-19,2021-02-21,2,474030.0,,,state,usa-facts
ms,confirmed_cumulative_num,2021-02-19,2021-02-21,2,289892.0,,,state,usa-facts
mt,confirmed_cumulative_num,2021-02-19,2021-02-21,2,98382.0,,,state,usa-facts
nc,confirmed_cumulative_num,2021-02-19,2021-02-21,2,836660.0,,,state,usa-facts
nd,confirmed_cumulative_num,2021-02-19,2021-02-21,2,99044.0,,,state,usa-facts
ne,confirmed_cumulative_num,2021-02-19,2021-02-21,2,196728.0,,,state,usa-facts
nh,confirmed_cumulative_num,2021-02-19,2021-02-21,2,72767.0,,,state,usa-facts
nj,confirmed_cumulative_num,2021-02-19,2021-02-21,2,761454.0,,,state,usa-facts
nm,confirmed_cumulative_num,2021-02-19,2021-02-21,2,182051.0,,,state,usa-facts
nv,confirmed_cumulative_num,2021-02-19,2021-02-21,2,285205.0,,,state,usa-facts
ny,confirmed_cumulative_num,2021-02-19,2021-02-21,2,1564483.0,,,state,usa-facts
oh,confirmed_cumulative_num,2021-02-19,2021-02-21,2,949710.0,,,state,usa-facts
